lake_name,age_CE,summer_temperature,winter_temperature,summer_precipitation,winter_precipitation,layer,detrended_thickness,record_ID
East Lake_1,1771,-1.3658101399739166,-28.122081502278633,42.83748881022135,13.606608390808105,varve,2.011,East Lake_1 - varve
East Lake_1,1772,-1.5855163574218523,-27.92979532877601,43.02324549357096,14.060638427734375,varve,-0.5929999999999999,East Lake_1 - varve
East Lake_1,1773,-1.2997192382812273,-28.185013834635384,44.906578063964844,13.905799865722656,varve,0.08500000000000019,East Lake_1 - varve
East Lake_1,1774,-1.2273722330729129,-28.443624877929665,50.2151133219401,13.537618001302084,varve,0.5509999999999999,East Lake_1 - varve
East Lake_1,1775,-1.1157389322916629,-28.239335123697884,42.40599822998047,13.290286699930826,varve,-0.7400000000000001,East Lake_1 - varve
East Lake_1,1776,-1.4001932779947879,-27.764359537760384,42.658791859944664,14.77035140991211,varve,-0.4229999999999998,East Lake_1 - varve
East Lake_1,1777,-1.2506774902343523,-27.958680216471322,45.03689956665039,14.636634826660156,varve,0,East Lake_1 - varve
East Lake_1,1778,-1.7486735026041629,-27.80522766113279,43.354732513427734,14.800896008809408,varve,0.31799999999999984,East Lake_1 - varve
East Lake_1,1779,-1.3323120117187273,-27.518591308593727,42.442972819010414,12.820964813232422,varve,-0.6769999999999999,East Lake_1 - varve
East Lake_1,1780,-1.5568298339843523,-27.96398010253904,46.07744852701823,14.25894292195638,varve,-0.0209999999999999,East Lake_1 - varve
East Lake_1,1781,-1.2913370768229129,-27.946737670898415,43.76528676350912,14.621253649393717,varve,-0.18999999999999995,East Lake_1 - varve
East Lake_1,1782,-1.2407796223957916,-28.100185139973945,44.096720377604164,13.803747177124023,varve,0.31799999999999984,East Lake_1 - varve
East Lake_1,1783,-1.7252868652343523,-28.05028889973957,43.602959950764976,12.46279271443685,varve,0.29699999999999993,East Lake_1 - varve
East Lake_1,1784,-1.3926961263020416,-27.37620646158851,41.9474983215332,13.409503618876139,varve,-0.1259999999999999,East Lake_1 - varve
East Lake_1,1785,-1.2982645670572879,-28.235011800130195,41.78575134277344,13.298506100972494,varve,0.0209999999999999,East Lake_1 - varve
East Lake_1,1786,-1.6634785970051666,-28.295736694335915,43.87772750854492,13.441455523173014,varve,1.355,East Lake_1 - varve
East Lake_1,1787,-1.4124715169270416,-27.875306193033822,45.542362213134766,14.405190467834473,varve,-0.08400000000000007,East Lake_1 - varve
East Lake_1,1788,-1.4474955240885379,-27.815995279947884,45.83980814615885,14.193740208943685,varve,-0.571,East Lake_1 - varve
East Lake_1,1789,-1.3351501464843523,-28.393565877278633,42.47723134358724,13.197081247965494,varve,0.42399999999999993,East Lake_1 - varve
East Lake_1,1790,-1.7768615722656023,-28.279114786783822,44.91334533691406,14.6724271774292,varve,0.21100000000000008,East Lake_1 - varve
East Lake_1,1791,-1.5008504231770416,-27.916728719075508,49.05878575642904,13.936718622843424,varve,-0.486,East Lake_1 - varve
East Lake_1,1792,-1.5217041015624773,-28.490815226236947,44.42074839274088,13.523237228393555,varve,-0.5289999999999999,East Lake_1 - varve
East Lake_1,1793,-1.3708150227864166,-28.24766642252601,45.831921895345054,14.020228703816732,varve,0.6780000000000002,East Lake_1 - varve
East Lake_1,1794,-1.8391174316406023,-27.945506795247383,42.2120246887207,14.916193644205729,varve,-0.3600000000000001,East Lake_1 - varve
East Lake_1,1795,-1.4215454101562273,-28.017406209309883,45.73026657104492,13.559518496195475,varve,0.6449999999999998,East Lake_1 - varve
East Lake_1,1796,-1.3780171712239166,-28.424220784505195,46.068756103515625,13.332688967386881,varve,-0.42399999999999993,East Lake_1 - varve
East Lake_1,1797,-1.2309529622395416,-28.296021525065072,44.35388946533203,13.269881884256998,varve,-0.33799999999999986,East Lake_1 - varve
East Lake_1,1798,-1.3475809733072879,-27.961823527018197,42.07326889038086,13.685221354166666,varve,-0.5290000000000001,East Lake_1 - varve
East Lake_1,1799,-1.3542134602864166,-27.820567830403633,44.60746765136719,14.073342323303223,varve,4.138,East Lake_1 - varve
East Lake_1,1800,-1.4270284016926666,-27.799744669596322,45.689282735188804,14.542276382446289,varve,1.1220000000000003,East Lake_1 - varve
East Lake_1,1801,-1.3276631673176666,-28.323955281575508,44.125484466552734,13.625625292460123,varve,2.9530000000000003,East Lake_1 - varve
East Lake_1,1802,-1.0693522135416629,-28.50248819986976,46.13696543375651,13.685118993123373,varve,0.508,East Lake_1 - varve
East Lake_1,1803,-1.2508504231770416,-28.297399902343727,44.73195266723633,13.144176801045736,varve,-0.3810000000000002,East Lake_1 - varve
East Lake_1,1804,-1.2946126302082916,-28.370606486002572,44.30480066935221,14.15404987335205,varve,0.19100000000000028,East Lake_1 - varve
East Lake_1,1805,-1.1872721354166629,-28.07024230957029,48.37000401814779,13.882643699645996,varve,0,East Lake_1 - varve
East Lake_1,1806,-1.2026326497395416,-27.997381591796852,43.731231689453125,14.106203397115072,varve,-1.2699999999999998,East Lake_1 - varve
East Lake_1,1807,-1.1506306966145416,-28.586818440755195,45.57269287109375,12.803668022155762,varve,-0.21199999999999977,East Lake_1 - varve
East Lake_1,1808,-1.1886759440104129,-27.914012654622383,44.47534306844076,13.504992167154947,varve,-1.227,East Lake_1 - varve
East Lake_1,1809,-1.2859456380207916,-28.17602132161457,43.659420013427734,13.605711619059244,varve,0,East Lake_1 - varve
East Lake_1,1810,-1.3767557779947879,-28.337489827473945,41.82507832845052,14.422023137410482,varve,0.5179999999999998,East Lake_1 - varve
East Lake_1,1811,-1.7681945800781023,-28.661286417643197,43.23768742879232,13.30854860941569,varve,-0.3600000000000001,East Lake_1 - varve
East Lake_1,1812,-1.6005513509114166,-28.348791503906227,39.72905985514323,13.22752825419108,varve,4.212,East Lake_1 - varve
East Lake_1,1813,-1.3128214518229129,-28.487254842122383,46.35376230875651,13.537772178649902,varve,1.3650000000000002,East Lake_1 - varve
East Lake_1,1814,-1.1720235188801666,-28.089264933268197,44.916831970214844,14.210620880126953,varve,-0.276,East Lake_1 - varve
East Lake_1,1815,-1.6386169433593523,-27.80767415364582,43.91019821166992,13.803414662679037,varve,0.381,East Lake_1 - varve
East Lake_1,1816,-1.5864217122395416,-28.721680704752572,43.68312199910482,14.045136133829752,varve,-0.5499999999999999,East Lake_1 - varve
East Lake_1,1817,-1.4846150716145416,-28.496216837565072,44.21776326497396,13.542509396870932,varve,-0.117,East Lake_1 - varve
East Lake_1,1818,-1.3050089518229129,-28.550009155273415,42.6596425374349,13.386714617411295,varve,0.773,East Lake_1 - varve
East Lake_1,1819,-1.4810750325520416,-28.230373128255195,43.198960622151695,13.822349230448404,varve,-0.31700000000000006,East Lake_1 - varve
East Lake_1,1820,-1.3438171386718523,-28.317892456054665,44.25594584147135,14.104134559631348,varve,0.138,East Lake_1 - varve
East Lake_1,1821,-1.4852864583332916,-27.94036458333332,47.919376373291016,14.209651311238607,varve,0.05299999999999993,East Lake_1 - varve
East Lake_1,1822,-1.3406433105468523,-28.06150919596351,46.90606943766276,13.782325744628906,varve,-0.04200000000000004,East Lake_1 - varve
East Lake_1,1823,-1.4777689615885379,-28.305863444010384,45.935647328694664,13.734289169311523,varve,-0.06300000000000006,East Lake_1 - varve
East Lake_1,1824,-1.3052124023437273,-28.694662475585915,45.584466298421226,14.258169809977213,varve,-0.48699999999999993,East Lake_1 - varve
East Lake_1,1825,-1.3728190104166629,-28.172893269856758,48.24453608194987,13.536123911539713,varve,-0.1489999999999999,East Lake_1 - varve
East Lake_1,1826,-1.5308593749999773,-27.815674845377572,42.79146194458008,13.838630358378092,varve,-0.33899999999999997,East Lake_1 - varve
East Lake_1,1827,-1.7621520996093523,-28.223460896809883,46.21576182047526,13.699937502543131,varve,0,East Lake_1 - varve
East Lake_1,1828,-1.2201497395832916,-27.61388753255207,46.17188008626302,14.273728688557943,varve,0.29600000000000015,East Lake_1 - varve
East Lake_1,1829,-1.3494628906249773,-28.304052734374977,45.20626449584961,14.204111735026041,varve,0.10599999999999998,East Lake_1 - varve
East Lake_1,1830,-1.2593648274739166,-28.378754679361947,43.490838368733726,14.188610076904297,varve,0.222,East Lake_1 - varve
East Lake_1,1831,-1.4835062662760379,-27.925660196940072,43.150108337402344,12.68170166015625,varve,0.16899999999999993,East Lake_1 - varve
East Lake_1,1832,-1.4889892578124773,-28.74889221191404,42.72405878702799,13.473457018534342,varve,-0.3810000000000001,East Lake_1 - varve
East Lake_1,1833,-1.4493672688801666,-28.51824544270832,44.150046030680336,14.438335736592611,varve,0.254,East Lake_1 - varve
East Lake_1,1834,-1.4977172851562273,-28.417272949218727,45.48452377319336,13.642385800679525,varve,0.8680000000000001,East Lake_1 - varve
East Lake_1,1835,-1.5445109049479129,-28.069520060221322,42.074058532714844,12.940478960673014,varve,-0.2749999999999999,East Lake_1 - varve
East Lake_1,1836,-1.8968465169270416,-28.710358683268197,40.97347513834635,13.910922368367514,varve,-0.264,East Lake_1 - varve
East Lake_1,1837,-1.6883199055989166,-28.082545979817695,46.02559280395508,13.521349589029947,varve,0.30699999999999994,East Lake_1 - varve
East Lake_1,1838,-1.6532450358072879,-28.683803304036445,44.422857920328774,14.109370231628418,varve,-0.3599999999999999,East Lake_1 - varve
East Lake_1,1839,-1.3407145182291629,-28.373434448242165,44.43617248535156,13.663473129272461,varve,0,East Lake_1 - varve
East Lake_1,1840,-1.2095194498697879,-28.290258789062477,45.59907023111979,12.406425793965658,varve,-0.508,East Lake_1 - varve
East Lake_1,1841,-1.3963989257812273,-29.150162760416634,45.651580810546875,13.662429173787435,varve,2.625,East Lake_1 - varve
East Lake_1,1842,-1.6194519042968523,-28.55174357096351,44.818169911702476,13.528046290079752,varve,0.48599999999999977,East Lake_1 - varve
East Lake_1,1843,-1.3073486328124773,-28.994085693359352,45.60525258382162,13.716843922932943,varve,-0.11599999999999988,East Lake_1 - varve
East Lake_1,1844,-1.4470072428385379,-28.312577311197884,43.4023691813151,14.597899436950684,varve,0,East Lake_1 - varve
East Lake_1,1845,-1.1318318684895416,-28.307938639322884,43.59076054890951,14.229255040486654,varve,-1.249,East Lake_1 - varve
East Lake_1,1846,-1.2650004069010379,-27.590734863281227,47.197959899902344,14.010491689046225,varve,-1.344,East Lake_1 - varve
East Lake_1,1847,-1.4020345052082916,-28.55760803222654,43.5260009765625,15.79932689666748,varve,0.1589999999999998,East Lake_1 - varve
East Lake_1,1848,-1.6959798177082916,-28.438238525390602,48.259752909342446,14.191920280456543,varve,13.97,East Lake_1 - varve
East Lake_1,1849,-1.5291402180989166,-27.833512369791634,43.07943979899088,14.138874689737955,varve,0.23299999999999965,East Lake_1 - varve
East Lake_1,1850,-1.5071065266926666,-28.835907999674447,43.601600646972656,13.471474011739096,varve,6.615,East Lake_1 - varve
East Lake_1,1851,-1.1442423502604129,-28.250499471028633,43.32240549723307,13.465760231018066,varve,0,East Lake_1 - varve
East Lake_1,1852,-1.4431213378906023,-28.163234456380195,44.89703114827474,13.627233823140463,varve,-1.5870000000000002,East Lake_1 - varve
East Lake_1,1853,-1.5857198079426666,-27.917522176106758,43.85039774576823,13.116535186767578,varve,7.090999999999999,East Lake_1 - varve
East Lake_1,1854,-1.4010681152343523,-27.851283772786445,44.82633590698242,14.739143371582031,varve,0,East Lake_1 - varve
East Lake_1,1855,-1.3437255859374773,-27.68285725911457,43.88353602091471,13.147571881612143,varve,6.010999999999999,East Lake_1 - varve
East Lake_1,1856,-1.4832519531249773,-27.968959554036445,47.99120966593424,14.234508196512857,varve,-0.276,East Lake_1 - varve
East Lake_1,1857,-1.5879170735676666,-28.77050374348957,43.12371953328451,13.774902979532877,varve,0.466,East Lake_1 - varve
East Lake_1,1858,-1.4867716471354129,-28.578380330403633,42.05366897583008,12.910720507303873,varve,-0.08499999999999996,East Lake_1 - varve
East Lake_1,1859,-1.0049092610676666,-28.18920491536457,44.80877812703451,13.893911043802897,varve,-0.8039999999999999,East Lake_1 - varve
East Lake_1,1860,-1.5155090332031023,-28.588771565755195,45.30837376912435,13.365987141927084,varve,0.29700000000000015,East Lake_1 - varve
East Lake_1,1861,-1.1889404296874773,-28.283956909179665,44.07365926106771,13.953596115112305,varve,-0.43399999999999994,East Lake_1 - varve
East Lake_1,1862,-1.4533345540364166,-28.69646301269529,43.32130686442057,13.914361635843912,varve,-0.18999999999999995,East Lake_1 - varve
East Lake_1,1863,-1.3795227050781023,-28.05235392252601,45.30199940999349,13.606915473937988,varve,-0.21199999999999997,East Lake_1 - varve
East Lake_1,1864,-1.5751302083332916,-28.013586425781227,43.69219716389974,14.10517946879069,varve,-0.2430000000000001,East Lake_1 - varve
East Lake_1,1865,-1.7434956868489166,-27.94482014973957,46.17218144734701,13.97838306427002,varve,0.18999999999999995,East Lake_1 - varve
East Lake_1,1866,-1.4586751302082916,-28.41642862955726,44.64756393432617,14.003461837768555,varve,5.895,East Lake_1 - varve
East Lake_2,1766,-1.2748067220051666,-28.228399658203102,46.95107777913412,13.613152186075846,varve,0.07830000000000001,East Lake_2 - varve
East Lake_2,1767,-1.2977966308593523,-28.440349324544258,43.412434895833336,12.482532501220703,varve,-0.06769999999999998,East Lake_2 - varve
East Lake_2,1768,-1.1595011393229129,-28.02898763020832,44.56392033894857,13.73858642578125,varve,-0.04759999999999999,East Lake_2 - varve
East Lake_2,1769,-1.6236022949218523,-28.383128865559883,43.51805877685547,14.9127779006958,varve,-0.03389999999999998,East Lake_2 - varve
East Lake_2,1770,-1.5679890950520416,-28.073283894856758,45.185794830322266,14.817876815795898,varve,0.0211,East Lake_2 - varve
East Lake_2,1771,-1.3658101399739166,-28.122081502278633,42.83748881022135,13.606608390808105,varve,-0.0709,East Lake_2 - varve
East Lake_2,1772,-1.5855163574218523,-27.92979532877601,43.02324549357096,14.060638427734375,varve,0.01050000000000001,East Lake_2 - varve
East Lake_2,1773,-1.2997192382812273,-28.185013834635384,44.906578063964844,13.905799865722656,varve,0.0138,East Lake_2 - varve
East Lake_2,1774,-1.2273722330729129,-28.443624877929665,50.2151133219401,13.537618001302084,varve,0.01269999999999998,East Lake_2 - varve
East Lake_2,1775,-1.1157389322916629,-28.239335123697884,42.40599822998047,13.290286699930826,varve,0,East Lake_2 - varve
East Lake_2,1776,-1.4001932779947879,-27.764359537760384,42.658791859944664,14.77035140991211,varve,-0.02539999999999999,East Lake_2 - varve
East Lake_2,1777,-1.2506774902343523,-27.958680216471322,45.03689956665039,14.636634826660156,varve,0,East Lake_2 - varve
East Lake_2,1778,-1.7486735026041629,-27.80522766113279,43.354732513427734,14.800896008809408,varve,0.1546,East Lake_2 - varve
East Lake_2,1779,-1.3323120117187273,-27.518591308593727,42.442972819010414,12.820964813232422,varve,-0.0063,East Lake_2 - varve
East Lake_2,1780,-1.5568298339843523,-27.96398010253904,46.07744852701823,14.25894292195638,varve,-0.03710000000000001,East Lake_2 - varve
East Lake_2,1781,-1.2913370768229129,-27.946737670898415,43.76528676350912,14.621253649393717,varve,0.0476,East Lake_2 - varve
East Lake_2,1782,-1.2407796223957916,-28.100185139973945,44.096720377604164,13.803747177124023,varve,-0.00529999999999999,East Lake_2 - varve
East Lake_2,1783,-1.7252868652343523,-28.05028889973957,43.602959950764976,12.46279271443685,varve,-0.0583,East Lake_2 - varve
East Lake_2,1784,-1.3926961263020416,-27.37620646158851,41.9474983215332,13.409503618876139,varve,0,East Lake_2 - varve
East Lake_2,1785,-1.2982645670572879,-28.235011800130195,41.78575134277344,13.298506100972494,varve,0.06869999999999998,East Lake_2 - varve
East Lake_2,1786,-1.6634785970051666,-28.295736694335915,43.87772750854492,13.441455523173014,varve,-0.04120000000000001,East Lake_2 - varve
East Lake_2,1787,-1.4124715169270416,-27.875306193033822,45.542362213134766,14.405190467834473,varve,0.0794,East Lake_2 - varve
East Lake_2,1788,-1.4474955240885379,-27.815995279947884,45.83980814615885,14.193740208943685,varve,-0.06449999999999999,East Lake_2 - varve
East Lake_2,1789,-1.3351501464843523,-28.393565877278633,42.47723134358724,13.197081247965494,varve,-0.0095,East Lake_2 - varve
East Lake_2,1790,-1.7768615722656023,-28.279114786783822,44.91334533691406,14.6724271774292,varve,-0.03489999999999999,East Lake_2 - varve
East Lake_2,1791,-1.5008504231770416,-27.916728719075508,49.05878575642904,13.936718622843424,varve,0.3852,East Lake_2 - varve
East Lake_2,1792,-1.5217041015624773,-28.490815226236947,44.42074839274088,13.523237228393555,varve,0.12700000000000003,East Lake_2 - varve
East Lake_2,1793,-1.3708150227864166,-28.24766642252601,45.831921895345054,14.020228703816732,varve,0.33229999999999993,East Lake_2 - varve
East Lake_2,1794,-1.8391174316406023,-27.945506795247383,42.2120246887207,14.916193644205729,varve,0.0952,East Lake_2 - varve
East Lake_2,1795,-1.4215454101562273,-28.017406209309883,45.73026657104492,13.559518496195475,varve,-0.01699999999999998,East Lake_2 - varve
East Lake_2,1796,-1.3780171712239166,-28.424220784505195,46.068756103515625,13.332688967386881,varve,0.03169999999999998,East Lake_2 - varve
East Lake_2,1797,-1.2309529622395416,-28.296021525065072,44.35388946533203,13.269881884256998,varve,0,East Lake_2 - varve
East Lake_2,1798,-1.3475809733072879,-27.961823527018197,42.07326889038086,13.685221354166666,varve,-0.1122,East Lake_2 - varve
East Lake_2,1799,-1.3542134602864166,-27.820567830403633,44.60746765136719,14.073342323303223,varve,-0.036,East Lake_2 - varve
East Lake_2,1800,-1.4270284016926666,-27.799744669596322,45.689282735188804,14.542276382446289,varve,-0.07619999999999999,East Lake_2 - varve
East Lake_2,1801,-1.3276631673176666,-28.323955281575508,44.125484466552734,13.625625292460123,varve,-0.01379999999999997,East Lake_2 - varve
East Lake_2,1802,-1.0693522135416629,-28.50248819986976,46.13696543375651,13.685118993123373,varve,0.06670000000000004,East Lake_2 - varve
East Lake_2,1803,-1.2508504231770416,-28.297399902343727,44.73195266723633,13.144176801045736,varve,-0.06770000000000001,East Lake_2 - varve
East Lake_2,1804,-1.2946126302082916,-28.370606486002572,44.30480066935221,14.15404987335205,varve,0.37250000000000005,East Lake_2 - varve
East Lake_2,1805,-1.1872721354166629,-28.07024230957029,48.37000401814779,13.882643699645996,varve,0.20740000000000003,East Lake_2 - varve
East Lake_2,1806,-1.2026326497395416,-27.997381591796852,43.731231689453125,14.106203397115072,varve,0,East Lake_2 - varve
East Lake_2,1807,-1.1506306966145416,-28.586818440755195,45.57269287109375,12.803668022155762,varve,0.07199999999999998,East Lake_2 - varve
East Lake_2,1808,-1.1886759440104129,-27.914012654622383,44.47534306844076,13.504992167154947,varve,-0.0603,East Lake_2 - varve
East Lake_2,1809,-1.2859456380207916,-28.17602132161457,43.659420013427734,13.605711619059244,varve,-0.0074,East Lake_2 - varve
East Lake_2,1810,-1.3767557779947879,-28.337489827473945,41.82507832845052,14.422023137410482,varve,0.0625,East Lake_2 - varve
East Lake_2,1811,-1.7681945800781023,-28.661286417643197,43.23768742879232,13.30854860941569,varve,-0.0223,East Lake_2 - varve
East Lake_2,1812,-1.6005513509114166,-28.348791503906227,39.72905985514323,13.22752825419108,varve,0.0191,East Lake_2 - varve
East Lake_2,1813,-1.3128214518229129,-28.487254842122383,46.35376230875651,13.537772178649902,varve,0,East Lake_2 - varve
East Lake_2,1814,-1.1720235188801666,-28.089264933268197,44.916831970214844,14.210620880126953,varve,0.0127,East Lake_2 - varve
East Lake_2,1815,-1.6386169433593523,-27.80767415364582,43.91019821166992,13.803414662679037,varve,-0.00609999999999999,East Lake_2 - varve
East Lake_2,1816,-1.5864217122395416,-28.721680704752572,43.68312199910482,14.045136133829752,varve,-0.02749999999999999,East Lake_2 - varve
East Lake_2,1817,-1.4846150716145416,-28.496216837565072,44.21776326497396,13.542509396870932,varve,-0.01059999999999999,East Lake_2 - varve
East Lake_2,1818,-1.3050089518229129,-28.550009155273415,42.6596425374349,13.386714617411295,varve,-0.036,East Lake_2 - varve
East Lake_2,1819,-1.4810750325520416,-28.230373128255195,43.198960622151695,13.822349230448404,varve,-0.0074,East Lake_2 - varve
East Lake_2,1820,-1.3438171386718523,-28.317892456054665,44.25594584147135,14.104134559631348,varve,0,East Lake_2 - varve
East Lake_2,1821,-1.4852864583332916,-27.94036458333332,47.919376373291016,14.209651311238607,varve,0.0296,East Lake_2 - varve
East Lake_2,1822,-1.3406433105468523,-28.06150919596351,46.90606943766276,13.782325744628906,varve,0.01589999999999999,East Lake_2 - varve
East Lake_2,1823,-1.4777689615885379,-28.305863444010384,45.935647328694664,13.734289169311523,varve,0,East Lake_2 - varve
East Lake_2,1824,-1.3052124023437273,-28.694662475585915,45.584466298421226,14.258169809977213,varve,-0.01059999999999999,East Lake_2 - varve
East Lake_2,1825,-1.3728190104166629,-28.172893269856758,48.24453608194987,13.536123911539713,varve,0.03489999999999999,East Lake_2 - varve
East Lake_2,1826,-1.5308593749999773,-27.815674845377572,42.79146194458008,13.838630358378092,varve,0.0932,East Lake_2 - varve
East Lake_2,1827,-1.7621520996093523,-28.223460896809883,46.21576182047526,13.699937502543131,varve,-0.0593,East Lake_2 - varve
East Lake_2,1828,-1.2201497395832916,-27.61388753255207,46.17188008626302,14.273728688557943,varve,-0.01479999999999999,East Lake_2 - varve
East Lake_2,1829,-1.3494628906249773,-28.304052734374977,45.20626449584961,14.204111735026041,varve,0.038,East Lake_2 - varve
East Lake_2,1830,-1.2593648274739166,-28.378754679361947,43.490838368733726,14.188610076904297,varve,-0.02539999999999999,East Lake_2 - varve
East Lake_2,1831,-1.4835062662760379,-27.925660196940072,43.150108337402344,12.68170166015625,varve,0.02750000000000002,East Lake_2 - varve
East Lake_2,1832,-1.4889892578124773,-28.74889221191404,42.72405878702799,13.473457018534342,varve,-0.01489999999999999,East Lake_2 - varve
East Lake_2,1833,-1.4493672688801666,-28.51824544270832,44.150046030680336,14.438335736592611,varve,0.254,East Lake_2 - varve
East Lake_2,1834,-1.4977172851562273,-28.417272949218727,45.48452377319336,13.642385800679525,varve,0.06670000000000001,East Lake_2 - varve
East Lake_2,1835,-1.5445109049479129,-28.069520060221322,42.074058532714844,12.940478960673014,varve,-0.04120000000000001,East Lake_2 - varve
East Lake_2,1836,-1.8968465169270416,-28.710358683268197,40.97347513834635,13.910922368367514,varve,-0.0032,East Lake_2 - varve
East Lake_2,1837,-1.6883199055989166,-28.082545979817695,46.02559280395508,13.521349589029947,varve,-0.1027,East Lake_2 - varve
East Lake_2,1838,-1.6532450358072879,-28.683803304036445,44.422857920328774,14.109370231628418,varve,-0.1831,East Lake_2 - varve
East Lake_2,1839,-1.3407145182291629,-28.373434448242165,44.43617248535156,13.663473129272461,varve,0.08680000000000002,East Lake_2 - varve
East Lake_2,1840,-1.2095194498697879,-28.290258789062477,45.59907023111979,12.406425793965658,varve,0.08469999999999997,East Lake_2 - varve
East Lake_2,1841,-1.3963989257812273,-29.150162760416634,45.651580810546875,13.662429173787435,varve,0.7334,East Lake_2 - varve
East Lake_2,1842,-1.6194519042968523,-28.55174357096351,44.818169911702476,13.528046290079752,varve,0.08999999999999997,East Lake_2 - varve
East Lake_2,1843,-1.3073486328124773,-28.994085693359352,45.60525258382162,13.716843922932943,varve,-0.0582,East Lake_2 - varve
East Lake_2,1844,-1.4470072428385379,-28.312577311197884,43.4023691813151,14.597899436950684,varve,0.7906000000000001,East Lake_2 - varve
East Lake_2,1845,-1.1318318684895416,-28.307938639322884,43.59076054890951,14.229255040486654,varve,-0.0116,East Lake_2 - varve
East Lake_2,1846,-1.2650004069010379,-27.590734863281227,47.197959899902344,14.010491689046225,varve,0.6149,East Lake_2 - varve
East Lake_2,1847,-1.4020345052082916,-28.55760803222654,43.5260009765625,15.79932689666748,varve,-0.037,East Lake_2 - varve
East Lake_2,1848,-1.6959798177082916,-28.438238525390602,48.259752909342446,14.191920280456543,varve,0.0582,East Lake_2 - varve
East Lake_2,1849,-1.5291402180989166,-27.833512369791634,43.07943979899088,14.138874689737955,varve,-0.01270000000000001,East Lake_2 - varve
East Lake_2,1850,-1.5071065266926666,-28.835907999674447,43.601600646972656,13.471474011739096,varve,-0.06880000000000001,East Lake_2 - varve
East Lake_2,1851,-1.1442423502604129,-28.250499471028633,43.32240549723307,13.465760231018066,varve,0.037,East Lake_2 - varve
East Lake_2,1852,-1.4431213378906023,-28.163234456380195,44.89703114827474,13.627233823140463,varve,-0.0191,East Lake_2 - varve
East Lake_2,1853,-1.5857198079426666,-27.917522176106758,43.85039774576823,13.116535186767578,varve,-0.0201,East Lake_2 - varve
East Lake_2,1854,-1.4010681152343523,-27.851283772786445,44.82633590698242,14.739143371582031,varve,-0.04449999999999998,East Lake_2 - varve
East Lake_2,1855,-1.3437255859374773,-27.68285725911457,43.88353602091471,13.147571881612143,varve,-0.03489999999999999,East Lake_2 - varve
East Lake_2,1856,-1.4832519531249773,-27.968959554036445,47.99120966593424,14.234508196512857,varve,0,East Lake_2 - varve
East Lake_2,1857,-1.5879170735676666,-28.77050374348957,43.12371953328451,13.774902979532877,varve,0.0413,East Lake_2 - varve
East Lake_2,1858,-1.4867716471354129,-28.578380330403633,42.05366897583008,12.910720507303873,varve,0.02860000000000001,East Lake_2 - varve
East Lake_2,1859,-1.0049092610676666,-28.18920491536457,44.80877812703451,13.893911043802897,varve,0.581,East Lake_2 - varve
East Lake_2,1860,-1.5155090332031023,-28.588771565755195,45.30837376912435,13.365987141927084,varve,0.0116,East Lake_2 - varve
East Lake_2,1861,-1.1889404296874773,-28.283956909179665,44.07365926106771,13.953596115112305,varve,0.00529999999999999,East Lake_2 - varve
East Lake_2,1862,-1.4533345540364166,-28.69646301269529,43.32130686442057,13.914361635843912,varve,-0.05079999999999998,East Lake_2 - varve
East Lake_2,1863,-1.3795227050781023,-28.05235392252601,45.30199940999349,13.606915473937988,varve,-0.0645,East Lake_2 - varve
East Lake_2,1864,-1.5751302083332916,-28.013586425781227,43.69219716389974,14.10517946879069,varve,0.0254,East Lake_2 - varve
East Lake_2,1865,-1.7434956868489166,-27.94482014973957,46.17218144734701,13.97838306427002,varve,-0.02119999999999999,East Lake_2 - varve
East Lake_2,1866,-1.4586751302082916,-28.41642862955726,44.64756393432617,14.003461837768555,varve,0,East Lake_2 - varve
Elk Lake,1766,19.12506510416671,-11.787939453124977,71.71730295817058,31.964868545532227,varve,0,Elk Lake - varve
Elk Lake,1767,19.787764485677087,-12.162074788411417,82.0576655069987,35.561829249064125,varve,0.08000000000000007,Elk Lake - varve
Elk Lake,1768,20.08020426432296,-13.307338460286417,58.47854995727539,37.9959831237793,varve,-0.33999999999999986,Elk Lake - varve
Elk Lake,1769,20.296370442708337,-12.529252115885413,55.842297871907554,37.08410771687826,varve,0.33000000000000007,Elk Lake - varve
Elk Lake,1770,20.472894287109398,-12.348211669921852,38.2504940032959,38.65933481852213,varve,-0.26,Elk Lake - varve
Elk Lake,1771,20.851047770182333,-12.635575358072913,36.72651481628418,34.953408559163414,varve,0,Elk Lake - varve
Elk Lake,1772,20.772627766927087,-12.560146077473917,52.57681528727213,37.31918970743815,varve,0.5,Elk Lake - varve
Elk Lake,1773,21.958022054036462,-12.086279296874977,60.11937967936198,37.39225387573242,varve,-0.25,Elk Lake - varve
Elk Lake,1774,21.57928873697921,-11.999599202473917,48.506900787353516,36.25543467203776,varve,-0.08000000000000007,Elk Lake - varve
Elk Lake,1775,19.477838134765648,-12.834234619140602,67.43361918131511,37.1166623433431,varve,0.5,Elk Lake - varve
Elk Lake,1776,21.090081787109398,-11.641078694661417,48.36931355794271,37.621209462483726,varve,-0.41999999999999993,Elk Lake - varve
Elk Lake,1777,19.111444091796898,-12.498714192708292,71.0325419108073,34.4442253112793,varve,0,Elk Lake - varve
Elk Lake,1778,19.383498128255212,-12.285233561197913,80.92661921183269,35.92998377482096,varve,0,Elk Lake - varve
Elk Lake,1779,18.84131266276046,-11.670029703776038,85.88034693400066,37.79285430908203,varve,-0.33999999999999986,Elk Lake - varve
